Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date,Date,USD_KES_Rate,CBR_Rate,Remittance_M_USD,CPI_Index
2 Bed Apartment with En Suite at Rhapta Road2 Bed ,12000000,"Westlands Area, Westlands",2.0,2.0,111,2026-06-02,2026-06-02,129.491871,10,,
04 days ago212 Bed Apartment with En Suite at Rhap,12000000,"Westlands Area, Westlands",2.0,2.0,111,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Peponi Road1,5100000,1 bedroom apartment for sale in Westlands,1.0,1.0,53,2026-06-02,2026-06-02,129.491871,10,,
04 days ago151 Bed Apartment with Swimming Pool at,5100000,1 bedroom apartment for sale in Westlands,1.0,1.0,53,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Tinderet Avenue2 ,12500000,2 bedrooms Apartment for sale in Kileleshwa Nai...,2.0,2.0,115,2026-06-02,2026-06-02,129.491871,10,,
04 days ago262 Bed Apartment with En Suite at Tind,12500000,2 bedrooms Apartment for sale in Kileleshwa Nai...,2.0,2.0,115,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at Donyo Sabuk4 Bed ,65800000,"Spring Valley, Westlands",4.0,5.0,65.800.000,2026-06-02,2026-06-02,129.491871,10,,
05 days ago124 Bed Apartment with En Suite at Dony,65800000,"Spring Valley, Westlands",4.0,5.0,65.800.000,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Riverside Drive1 ,10900000,Kilimani,1.0,1.0,78,2026-06-02,2026-06-02,129.491871,10,,
05 days ago91 Bed Apartment with En Suite at River,10900000,Kilimani,1.0,1.0,78,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Mogotio Road3 Bed,19300000,"Westlands Area, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
03 days ago203 Bed Apartment with En Suite at Mogo,19300000,"Westlands Area, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago91 Bed Apartment with En Suite in Lavin,5600000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago171 Bed Apartment with En Suite in Kili,5000000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago162 Bed Apartment with En Suite in Rive,9000000,"Riverside, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago91 Bed Apartment with En Suite in River,6000000,"Riverside, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago131 Bed Apartment with En Suite in Kile,5600000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago152 Bed Apartment with En Suite in Kile,7500000,Kileleshwa,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago92 Bed Apartment with En Suite in Westl,7000000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago72 Bed Apartment with En Suite in Westl,8500000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago71 Bed Apartment with En Suite in Westl,5500000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago92 Bed Apartment with En Suite in Kilim,7000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
03 days ago191 Bed Apartment with En Suite in Kili,5000000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
03 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
03 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
03 days ago83 Bed Apartment with En Suite in Westl,4000000,1 bedroom apartment for sale in Westlands,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
03 days ago194 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
03 days ago111 Bed Apartment with En Suite in Kili,3000000,Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
03 days ago102 Bed Apartment with En Suite in Kili,7000000,Kilimani,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
03 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
072 Bed Apartment with En Suite in Lavington2 Bed ,9000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago152 Bed Apartment with En Suite in Lavi,6000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago101 Bed Apartment with En Suite in Lavi,5000000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago163 Bed Apartment with En Suite in Lavi,9000000,Lavington,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago112 Bed Apartment with En Suite in Lavi,6000000,Lavington,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago81 Bed Apartment with En Suite in Lavin,4000000,Lavington,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago111 Bed Apartment with En Suite in Lavi,3000000,Lavington,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago113 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Kileleshwa Area3 ,15500000,Kileleshwa,3.0,3.0,180,2026-06-02,2026-06-02,129.491871,10,,
15 days ago163 Bed Apartment with En Suite at Kile,15500000,Kileleshwa,3.0,3.0,180,2026-06-02,2026-06-02,129.491871,10,,
05 days ago152 Bed Apartment with En Suite at Kile,9300000,Kileleshwa,2.0,2.0,115,2026-06-02,2026-06-02,129.491871,10,,
05 days ago112 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago163 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Kileleshwa Area2 ,10500000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago102 Bed Apartment with En Suite at Kile,10500000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago202 Bed Apartment with En Suite at West,11850000,"Westlands Area, Westlands",2.0,2.0,90,2026-06-02,2026-06-02,129.491871,10,,
Furnished 2 Bed Apartment with En Suite at 2Nd Par,16000000,"Parklands, Westlands",22.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago12Furnished 2 Bed Apartment with En Sui,9000000,Kileleshwa,3.0,3.0,185,2026-06-02,2026-06-02,129.491871,10,,
05 days ago91 Bed Apartment with En Suite in Lavin,6000000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago102 Bed Apartment with En Suite in Lavi,7000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago151 Bed Apartment with En Suite in Lavi,4000000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago192 Bed Apartment with En Suite in Kili,8700000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago181 Bed Apartment with En Suite in Kili,5500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago71 Bed Apartment with En Suite in Kilel,3500000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago121 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago182 Bed Apartment with En Suite in Kili,8500000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago152 Bed Apartment with En Suite in West,12000000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago151 Bed Apartment with En Suite in West,8000000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago91 Bed Apartment with En Suite in Westl,6000000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Ring Road Parklan,13800000,"General Mathenge, Westlands",2.0,2.0,109,2026-06-02,2026-06-02,129.491871,10,,
05 days ago112 Bed Apartment with En Suite at Ring,13800000,"General Mathenge, Westlands",2.0,2.0,109,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Wood Avenue2 Bed ,7300000,Kilimani,2.0,2.0,75,2026-06-02,2026-06-02,129.491871,10,,
05 days ago153 Bed Apartment with En Suite in Lavi,10500000,Lavington,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago182 Bed Apartment with En Suite at Wood,7300000,Kilimani,2.0,2.0,75,2026-06-02,2026-06-02,129.491871,10,,
05 days ago164 Bed Apartment with En Suite in Lavi,13000000,Lavington,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago153 Bed Apartment with En Suite in Kile,9500000,Kileleshwa,1.0,1.0,110,2026-06-02,2026-06-02,129.491871,10,,
017Serviced 3 Bed Apartment with En Suite at Mbaaz,30000000,"3bdrm Apartment in Merlin Court, Lavington for...",3.0,3.0,178,2026-06-02,2026-06-02,129.491871,10,,
05 days ago63 Bed Apartment with En Suite in Lavin,14000000,Lavington,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
Serviced 1 Bed Apartment with En Suite at Riversid,8000000,"Riverside, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
025Serviced 1 Bed Apartment with En Suite at River,8000000,"Riverside, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago151 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago151 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago161 Bed Apartment with Swimming Pool at,8000000,"Riverside, Westlands",1.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
05 days ago101 Bed Apartment with Swimming Pool at,9000000,"Westlands Area, Westlands",1.0,1.0,68,2026-06-02,2026-06-02,129.491871,10,,
05 days ago81 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago132 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago71 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool in Kileleshwa1 ,6600000,Kileleshwa,1.0,1.0,74,2026-06-02,2026-06-02,129.491871,10,,
05 days ago101 Bed Apartment with Swimming Pool in,14000000,Kileleshwa,2.0,2.0,125,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Durham Road1,9500000,Kileleshwa,1.0,1.0,110,2026-06-02,2026-06-02,129.491871,10,,
05 days ago201 Bed Apartment with Swimming Pool at,9500000,Kileleshwa,1.0,1.0,110,2026-06-02,2026-06-02,129.491871,10,,
05 days ago202 Bed Apartment with Swimming Pool at,9800000,Kileleshwa,2.0,2.0,114,2026-06-02,2026-06-02,129.491871,10,,
05 days ago111 Bed Apartment with En Suite in Kile,3000000,Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago102 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Durham Road2 Bed ,12500000,Kileleshwa,2.0,2.0,125,2026-06-02,2026-06-02,129.491871,10,,
05 days ago202 Bed Apartment with En Suite at Durh,12500000,Kileleshwa,2.0,2.0,125,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Kindaruma Ro,8000000,Kilimani,1.0,1.0,84,2026-06-02,2026-06-02,129.491871,10,,
05 days ago151 Bed Apartment with Swimming Pool at,8000000,Kilimani,1.0,1.0,84,2026-06-02,2026-06-02,129.491871,10,,
05 days ago152 Bed Apartment with Swimming Pool at,11600000,Kilimani,2.0,2.0,124,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with Swimming Pool at Kindaruma Ro,15000000,Kilimani,3.0,3.0,164,2026-06-02,2026-06-02,129.491871,10,,
05 days ago153 Bed Apartment with Swimming Pool at,15000000,Kilimani,3.0,3.0,164,2026-06-02,2026-06-02,129.491871,10,,
05 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago102 Bed Apartment with En Suite in Kili,7000000,Kilimani,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago104 Bed Apartment with En Suite in Kili,13000000,Kilimani,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago154 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago164 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Kileleshwa1 Bed A,5300000,Kileleshwa,1.0,1.0,72,2026-06-02,2026-06-02,129.491871,10,,
05 days ago151 Bed Apartment with En Suite at Kile,5300000,Kileleshwa,1.0,1.0,72,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Upper Hill1 Bed A,6600000,Upper Hill,1.0,1.0,57,2026-06-02,2026-06-02,129.491871,10,,
04 days ago101 Bed Apartment with En Suite in Kili,5800000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago102 Bed Apartment with En Suite in Kili,8000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago91 Bed Apartment with En Suite in Kilim,9700000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Muchai Drive,5600000,1 bedroom apartment for sale in Kilimani,1.0,1.0,4615,2026-06-02,2026-06-02,129.491871,10,,
04 days ago122 Bed Apartment with En Suite in Lavi,8000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago82 Bed Apartment with En Suite in Lavin,8000000,Lavington,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago81 Bed Apartment with En Suite in Lavin,5000000,Lavington,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago171 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago171 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago141 Bed Apartment with En Suite in West,8500000,Kilimani,2.0,3.0,4615,2026-06-02,2026-06-02,129.491871,10,,
04 days ago172 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
0104 Bed Apartment with En Suite in Kilimani4 Bed ,13000000,Kilimani,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0163 Bed Apartment with En Suite in Kilimani3 Bed ,9000000,Kilimani,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0111 Bed Apartment with En Suite in Kilimani1 Bed ,3000000,Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago172 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago92 Bed Apartment with En Suite in River,8000000,"Riverside, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago161 Bed Apartment with En Suite in Rive,6000000,"Riverside, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago181 Bed Apartment with Swimming Pool in,6400000,"Westlands Area, Westlands",1.0,1.0,52,2026-06-02,2026-06-02,129.491871,10,,
04 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago133 Bed Apartment with En Suite in Kile,10500000,Kileleshwa,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago184 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago142 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago62 Bed Apartment with En Suite in Kilel,8500000,Kileleshwa,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago61 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
091 Bed Apartment with En Suite in Kileleshwa1 Bed,4500000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago93 Bed Apartment with En Suite in Kilim,12000000,Kilimani,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago81 Bed Apartment with En Suite in Kilim,5500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago82 Bed Apartment with En Suite in Kilim,8000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago91 Bed Apartment with En Suite in Kilim,4000000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04Serviced 2 Bed Apartment with En Suite at Genera,16000000,"General Mathenge, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago164 Bed Apartment with En Suite at West,24000000,4-bedroom apartment for sale in Westlands Nairo...,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at Westlands4 Bed Ap,24000000,4-bedroom apartment for sale in Westlands Nairo...,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago71 Bed Apartment with En Suite in Kilel,4000000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
05 days ago141 Bed Apartment with En Suite at Uppe,6600000,Upper Hill,1.0,1.0,57,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Muthithi Road1 Be,8150000,"Westlands Area, Westlands",1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
05 days ago141 Bed Apartment with En Suite at Muth,8150000,"Westlands Area, Westlands",1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Prof Wangari Math,6600000,"Parklands, Westlands",1.0,1.0,59,2026-06-02,2026-06-02,129.491871,10,,
04 days ago111 Bed Apartment with En Suite at Prof,6600000,"Parklands, Westlands",1.0,1.0,59,2026-06-02,2026-06-02,129.491871,10,,
14 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago132 Bed Apartment with En Suite at Kili,10300000,Kilimani,2.0,2.0,114,2026-06-02,2026-06-02,129.491871,10,,
04 days ago152 Bed Apartment with En Suite at West,11300000,"Westlands Area, Westlands",2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
04 days ago131 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago102 Bed Apartment with En Suite at West,11200000,"Westlands Area, Westlands",2.0,2.0,116,2026-06-02,2026-06-02,129.491871,10,,
04 days ago62 Bed Apartment with En Suite in Kilim,8000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago61 Bed Apartment with En Suite in Kilim,5500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago13Serviced 1 Bed Apartment with En Suit,12000000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Siaya Road1 ,5800000,Kileleshwa,1.0,1.0,57,2026-06-02,2026-06-02,129.491871,10,,
05 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago134 Bed Apartment with En Suite in Kile,20000000,Kileleshwa,4.0,5.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Kilimani Area2 Be,9500000,Kilimani,2.0,2.0,110,2026-06-02,2026-06-02,129.491871,10,,
04 days ago122 Bed Apartment with En Suite at Kili,9500000,Kilimani,2.0,2.0,110,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Githunguri R,6500000,Kileleshwa,1.0,1.0,70,2026-06-02,2026-06-02,129.491871,10,,
Studio Apartment with Swimming Pool in KilimaniStu,3700000,Studio Apartment with Swimming Pool in Kilimani,,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago16Studio Apartment with Swimming Pool i,3700000,Studio Apartment with Swimming Pool in Kilimani,,1.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool in Kilimani1 Be,6100000,Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago161 Bed Apartment with Swimming Pool in,6100000,Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago162 Bed Apartment with En Suite in Kili,9200000,Kilimani,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago191 Bed Apartment with En Suite in West,7900000,"Westlands Area, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago171 Bed Apartment with En Suite in West,6000000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago162 Bed Apartment with En Suite in West,13000000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago122 Bed Apartment with En Suite in Kile,8900000,Kileleshwa,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
04 days ago72 Bed Apartment with En Suite in Kilel,7200000,Kileleshwa,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
